path	classification	feature
docs/dev/RESTORE_CANDIDATE_AND_LICENSE_GUARD_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SAAS_INTEGRATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SAAS_UI_COVERAGE_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SAFE_UPDATE_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SECRET_SCAN_CI.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SECURITY_ARCHITECTURE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SECURITY_SCANNER.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SELF_UPDATE_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SIGNED_UPDATE_ENFORCEMENT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SIGNING_KEY_HYGIENE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/SOVIEZ_IMAGE_RETENTION_AND_CLEANUP_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_ARCHITECTURE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_LICENSE_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_NEUTRALIZATION_PROFILE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_OPERATION_TICKET_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_RETENTION_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_RUNTIME_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_SAFE_SHIELD_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STAGE_TOOLING_ARTIFACT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STATE_AND_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/STATE_MACHINES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/TEST_ARCHITECTURE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/TEST_FLAG_QUARANTINE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/TEST_STRATEGY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/THIRD_PARTY_ADDON_COMPATIBILITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/TICKET_REPLAY_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/UNIFIED_OPERATION_ENGINE_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/UPDATE_CANDIDATE_ISOLATION_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/UPDATE_CUTOVER_AND_ROLLBACK_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/UPDATE_ENGINE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/UPDATE_LICENSE_GUARD_CANDIDATE_PROTOCOL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/dev/WEBSOCKET_LONGPOLLING_ARCHITECTURE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/evidence/documentation-canonicalization/BACKUP_RESTORE_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/CLI_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/CONFIG_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/CONFLICTS_RESOLVED.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/DATABASE_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/DEPRECATED_DOCS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/DOCS_CODE_CONSISTENCY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/DOCUMENTATION_COVERAGE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/DOCUMENTATION_INVENTORY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/ENVIRONMENT_VARIABLE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/LINK_VALIDATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/MIGRATION_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/NETWORK_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/OFFLINE_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/PORTS_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/SAAS_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/SECURITY_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/SOURCE_INVENTORY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/SOVEREIGNTY_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/STAGE_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/SUMMARY.json	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/UPDATE_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/WEBSOCKET_LONGPOLLING_SOURCE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/documentation-canonicalization/_inv_raw.json	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/E2E_FIXTURE_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/GENERATED_TYPES_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/LICENSE_SLOT_PARITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/MATERIALIZATION_IDEMPOTENCY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/MIGRATION_TOKEN_PARITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/PORTAL_COMPATIBILITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/RLS_SECURITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/SUPPORT_UPDATE_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/baseline-lint.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/baseline-test-phase4.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/baseline-typecheck.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/commercial-closure.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/commercial-db.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/lint.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/next-build.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-04-consolidated-hardening/typecheck.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/CLOSURE_ADDENDUM.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/PARITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/baseline.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/changed-files.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/isolated-pg-smoke.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/lint.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/next-build.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/rls-smoke.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/schema-diff-summary.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/test-commercial.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-03-provider-neutral-commercial-model/typecheck.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/CALL_SITE_INVENTORY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/CLOSURE_ADDENDUM.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/baseline-test-commercial.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/baseline-typecheck.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/baseline.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/changed-files.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/isolated-pg-smoke.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/lint.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/next-build.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/rls-smoke.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/test-phase4.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-04-capability-entitlement-foundation/typecheck.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/BROWSER_UX_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/CRYPTOGRAPHIC_PROTOCOL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/DATA_EGRESS_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/DEVICE_FLOW_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/RATE_LIMITING.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/REPLAY_PROTECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/REQUEST_SIGNING_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/SCHEMA_AND_RLS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/SECURITY_TEST_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-05-device-authorization/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/ACTIVATION_ACK.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/COMMERCIAL_REVERSAL_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/CONCURRENCY_CERTIFICATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/DEVICE_AUTH_INTEGRATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/FINGERPRINT_BINDING.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/IDEMPOTENCY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/LICENSE_ISSUANCE_COMPATIBILITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/RLS_SECURITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/SCHEMA_AND_RLS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/STATE_MACHINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/TRANSITION_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-06-license-slot-reservation/TTL_AND_CLEANUP.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/ARCHITECTURE_DECISION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/GATEWAY_PROTOCOL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/OCI_REQUEST_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/OFFLINE_BUNDLE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/PULL_SESSION_LIFECYCLE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/REFRESH_AND_REVOCATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/RELEASE_CATALOG.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/RLS_SECURITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/SCHEMA_AND_RLS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/SIGNED_MANIFEST.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/THREAT_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/TOKEN_SCOPE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/UPSTREAM_SIMULATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/VERCEL_SUITABILITY_REVIEW.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-07-private-registry/WORKFLOW_REVIEW.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/AUTO_ACTIVATION_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/BUILD_ARTIFACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/CLEANUP_AND_ROLLBACK.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/DEVICE_CLIENT_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/DISCONNECT_RESUME_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/DOMAIN_SSL_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/ERP_ORM_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/FAILURE_INJECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/FINGERPRINT_CERTIFICATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/GUARD_REGRESSION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/INSTALLER_ARCHITECTURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/MANUAL_ACTIVATION_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/OPERATION_STATE_MACHINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/REGISTRY_PULL_INTEGRATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/SECRET_HANDLING_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/SLOT_RESERVATION_INTEGRATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/TENANT_PROVISIONING.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-08-new-connected-activation/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/ADMIN_OFFLINE_FIXTURES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/CAPABILITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/COVERAGE_EXTENSION_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/DISCOUNT_RULE_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/MONTHLY_LEGACY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/PARTIAL_REFUND_HANDLING.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/PORTAL_UX_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/PRICE_CALCULATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/PRODUCT_COMPATIBILITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/QUOTE_LIFECYCLE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/REFUND_DISPUTE_REVOCATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/RLS_SECURITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/SCHEMA_AND_RLS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/STRIPE_PAYMENT_FIXTURES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support-multi-year/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-09-annual-support/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/AI_ASSISTED_ATTACK_ANALYSIS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/API_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/NEUTRALIZATION_CERTIFICATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/OFFLINE_AUTHORIZATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/REPLAY_AND_IDEMPOTENCY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/RLS_SECURITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/ROOT_ADVERSARY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/SIGNING_AND_KEY_SEPARATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/STAGE_ORIGIN_CERTIFICATE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/THREAT_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/TICKET_SCHEMA.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/TOOLING_ARTIFACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-10-5-stage-commercial-hardening/TRACEABILITY_PRIVACY_REVIEW.md	CERTIFICATION_EVIDENCE	certification-evidence
